position_id,source,name,keyword,variants,alive_variants,max_local_quantity
brands:01266,brands,Mozart,mozart,mozart,mozart:43,43
brands:01267,brands,Mr Black,mr-black,mr-black,mr-black:1,1
brands:01271,brands,No Name,no-name,no-name,no-name:22,22
brands:01275,brands,Okar,okar,okar,okar:3,3
brands:01278,brands,Outlier,outlier,outlier,outlier:9,9
brands:01279,brands,Pages,pages,pages,pages:4517,4517
brands:01280,brands,Pallini,pallini,pallini,pallini:5,5
brands:01284,brands,Pernod,pernod,pernod,pernod:3,3
brands:01289,brands,Podere,podere,podere,podere:3,3
brands:01293,brands,Prunier,prunier,prunier,prunier:1,1
brands:01296,brands,Ramazzotti,ramazzotti,ramazzotti,ramazzotti:113,113
brands:01297,brands,Reefton,reefton,reefton,reefton:1,1
brands:01301,brands,Roots,roots,roots,roots:271,271
brands:01303,brands,Ruta Maya,ruta-maya,ruta-maya,ruta-maya:1,1
brands:01305,brands,Safari,safari,safari,safari:233,233
brands:01311,brands,Smokehouse,smokehouse,smokehouse,smokehouse:21,21
brands:01313,brands,Sourz,sourz,sourz,sourz:1,1
brands:01315,brands,St Michel,st-michel,st-michel,st-michel:1,1
brands:01317,brands,Sunset,sunset,sunset,sunset:672,672
brands:01319,brands,Thunder,thunder,thunder,thunder:387,387
brands:01325,brands,Vapor,vapor,vapor,vapor:130,130
brands:01331,brands,Vivir,vivir,vivir,vivir:566,566
brands:01333,brands,Whistler,whistler,whistler,whistler:28,28
brands:01334,brands,White Heron,white-heron,white-heron,white-heron:5,5
brands:01338,brands,Arquitecto,arquitecto,arquitecto,arquitecto:18,18
brands:01340,brands,Avion,avion,avion,avion:447,447
brands:01341,brands,Batanga,batanga,batanga,batanga:1,1
brands:01344,brands,Cabo Wabo,cabo-wabo,cabo-wabo,cabo-wabo:1,1
brands:01345,brands,Cabrito,cabrito,cabrito,cabrito:4,4
brands:01346,brands,Calle 23,calle-23,calle-23,calle-23:1,1
brands:01350,brands,Casino,casino,casino,casino:406,406
brands:01351,brands,Cazadores,cazadores,cazadores,cazadores:17,17
brands:01352,brands,Cenote,cenote,cenote,cenote:8,8
brands:01353,brands,Centinela,centinela,centinela,centinela:6,6
brands:01354,brands,Cimarron,cimarron,cimarron,cimarron:25,25
brands:01357,brands,Codigo,codigo,codigo,codigo:141,141
brands:01358,brands,Codigo 1530,codigo-1530,codigo-1530,codigo-1530:2,2
brands:01359,brands,Corazon,corazon,corazon,corazon:1253,1253
brands:01360,brands,Curado,curado,curado,curado:5,5
brands:01365,brands,El Mayor,el-mayor,el-mayor,el-mayor:24,24
brands:01366,brands,El Rayo,el-rayo,el-rayo,el-rayo:37,37
brands:01367,brands,El Sueno,el-sueno,el-sueno,el-sueno:26,26
brands:01369,brands,Enemigo,enemigo,enemigo,enemigo:20,20
brands:01370,brands,Fortaleza,fortaleza,fortaleza,fortaleza:263,263
brands:01371,brands,G4,g4,g4,g4:54,54
brands:01374,brands,Hermana,hermana,hermana,hermana:149,149
brands:01375,brands,KAH,kah,kah,kah:6,6
brands:01377,brands,Lala,lala,lala,lala:102,102
brands:01378,brands,Lost Explorer,lost-explorer,lost-explorer,lost-explorer:5,5
brands:01379,brands,Madre,madre,madre,madre:1077,1077
brands:01380,brands,Maestro,maestro,maestro,maestro:199,199
brands:01385,brands,Milagro,milagro,milagro,milagro:83,83
brands:01386,brands,Oceano,oceano,oceano,oceano:51,51
brands:01388,brands,Ocho,ocho,ocho,ocho:179,179
brands:01390,brands,Olmeca,olmeca,olmeca,olmeca:4,4
brands:01396,brands,Revel,revel,revel,revel:28,28
brands:01400,brands,SU,su,su,su:8914,8914
brands:01401,brands,Suave,suave,suave,suave:31,31
brands:01402,brands,Tapatio,tapatio,tapatio,tapatio:7,7
brands:01404,brands,Teremana,teremana,teremana,teremana:2,2
brands:01406,brands,Tiempo,tiempo,tiempo,tiempo:3421,3421
brands:01409,brands,Zarza,zarza,zarza,zarza:6,6
brands:01411,brands,Altamura,altamura,altamura,altamura:16,16
brands:01415,brands,Avokado,avokado,avokado,avokado:13,13
brands:01418,brands,Balkan,balkan,balkan,balkan:32,32
brands:01420,brands,Baller,baller,baller,baller:10,10
brands:01421,brands,Beluga,beluga,beluga,beluga:15,15
brands:01429,brands,Cambridge,cambridge,cambridge,cambridge:1316,1316
brands:01433,brands,Cossack,cossack,cossack,cossack:2,2
brands:01434,brands,Degen,degen,degen,degen:3,3
brands:01436,brands,Dingle,dingle,dingle,dingle:27,27
brands:01437,brands,Dockyard,dockyard,dockyard,dockyard:2,2
brands:01438,brands,Dry Fly,dry-fly,dry-fly,dry-fly:2,2
brands:01440,brands,Edwards,edwards,edwards,edwards:217,217
brands:01441,brands,Eiko,eiko,eiko,eiko:3,3
brands:01443,brands,Firestarter,firestarter,firestarter,firestarter:11,11
brands:01445,brands,Golden Egg,golden-egg,golden-egg,golden-egg:4,4
brands:01449,brands,Helix,helix,helix,helix:52,52
brands:01451,brands,Iceberg,iceberg,iceberg,iceberg:110,110
brands:01452,brands,Impuls,impuls,impuls,impuls:8,8
brands:01457,brands,Kavka,kavka,kavka,kavka:1,1
brands:01461,brands,Mermaid,mermaid,mermaid,mermaid:1102,1102
brands:01465,brands,Nikka,nikka,nikka,nikka:2,2
brands:01466,brands,One,one,one,one:11633,11633
brands:01471,brands,Pod,pod,pod,pod:769,769
brands:01473,brands,Pravda,pravda,pravda,pravda:374,374
brands:01474,brands,Precious,precious,precious,precious:110,110
brands:01475,brands,Ramsbury,ramsbury,ramsbury,ramsbury:3,3
brands:01477,brands,Retribution,retribution,retribution,retribution:226,226
brands:01478,brands,Rutte,rutte,rutte,rutte:58,58
brands:01479,brands,Sapling,sapling,sapling,sapling:24,24
brands:01482,brands,SC Dogs,sc-dogs,sc-dogs,sc-dogs:1,1
brands:01483,brands,Silver Circle,silver-circle,silver-circle,silver-circle:1,1
brands:01486,brands,Square One,square-one,square-one,square-one:11,11
brands:01488,brands,Stoli,stoli,stoli,stoli:1,1
brands:01489,brands,Stone,stone,stone,stone:1424,1424
brands:01492,brands,The Lakes,the-lakes,the-lakes,the-lakes:11,11
brands:01494,brands,Three Sixty,three-sixty,three-sixty,three-sixty:1,1
brands:01495,brands,Tried and True,tried-and-true,tried-and-true,tried-and-true:7,7
brands:01496,brands,Ukiyo,ukiyo,ukiyo,ukiyo:1,1
brands:01498,brands,Vestal,vestal,vestal,vestal:10,10
brands:01499,brands,Virtuous,virtuous,virtuous,virtuous:9,9
brands:01501,brands,Vulcanica,vulcanica,vulcanica,vulcanica:7,7
brands:01502,brands,Wheatley,wheatley,wheatley,wheatley:16,16
brands:01506,brands,Abuelo,abuelo,abuelo,abuelo:46,46
brands:01508,brands,Agitator,agitator,agitator,agitator:4,4
brands:01509,brands,Albion,albion,albion,albion:252,252
brands:01510,brands,Alnwick,alnwick,alnwick,alnwick:13,13
brands:01511,brands,Arcane,arcane,arcane,arcane:237,237
brands:01515,brands,Banks,banks,banks,banks:574,574
brands:01516,brands,Barbancourt,barbancourt,barbancourt,barbancourt:2,2
brands:01517,brands,Bayou,bayou,bayou,bayou:44,44
brands:01518,brands,Belgrove,belgrove,belgrove,belgrove:1,1
brands:01519,brands,Belize,belize,belize,belize:75,75
brands:01521,brands,Black Magic,black-magic,black-magic,black-magic:24,24
brands:01522,brands,Black Stripe,black-stripe,black-stripe,black-stripe:1,1
brands:01524,brands,Black Tot,black-tot,black-tot,black-tot:1,1
brands:01531,brands,Camazotz,camazotz,camazotz,camazotz:2,2
brands:01538,brands,Chairman's Reserve,chairmans-reserve,chairmans-reserve,chairmans-reserve:1,1
brands:01541,brands,Clarendon,clarendon,clarendon,clarendon:15,15
brands:01544,brands,Cristobal,cristobal,cristobal,cristobal:42,42
brands:01545,brands,Crossfire,crossfire,crossfire,crossfire:92,92
brands:01546,brands,Crow's,crows,crows,crows:49,49
brands:01547,brands,Cut,cut,cut,cut:1575,1575
brands:01548,brands,Demerara,demerara,demerara,demerara:1,1
brands:01551,brands,Devon,devon,devon,devon:277,277
brands:01552,brands,Diablesse,diablesse,diablesse,diablesse:1,1
brands:01553,brands,Diamond,diamond,diamond,diamond:1285,1285
brands:01554,brands,Dillon,dillon,dillon,dillon:89,89
brands:01555,brands,Don Papa,don-papa,don-papa,don-papa:1,1
brands:01561,brands,Duquesne,duquesne,duquesne,duquesne:17,17
brands:01562,brands,Elizabeth Yard,elizabeth-yard,elizabeth-yard,elizabeth-yard:1,1
brands:01563,brands,Eminente,eminente,eminente,eminente:1,1
brands:01565,brands,Epris,epris,epris,epris:3,3
brands:01566,brands,Fiji,fiji,fiji,fiji:46,46
brands:01567,brands,Five Rivers,five-rivers,five-rivers,five-rivers:2,2
brands:01568,brands,Flamboyant,flamboyant,flamboyant,flamboyant:9,9
brands:01569,brands,FNQ,fnq,fnq,fnq:2,2
brands:01570,brands,Foursquare,foursquare,foursquare,foursquare:4,4
brands:01571,brands,Franklin,franklin,franklin,franklin:411,411
brands:01572,brands,Goslings,goslings,goslings,goslings:3,3
brands:01574,brands,Grays,grays,grays,grays:36,36
brands:01575,brands,Green Island,green-island,green-island,green-island:2,2
brands:01576,brands,Habitation,habitation,habitation,habitation:71,71
brands:01579,brands,Illicit,illicit,illicit,illicit:41,41
brands:01586,brands,Kill Devil,kill-devil,kill-devil,kill-devil:7,7
brands:01587,brands,Kingston,kingston,kingston,kingston:171,171
brands:01589,brands,Kiyomi,kiyomi,kiyomi,kiyomi:4,4
brands:01590,brands,Kraken,kraken,kraken,kraken:79,79
brands:01591,brands,La Forza,la-forza,la-forza,la-forza:8,8
brands:01596,brands,Landlocked,landlocked,landlocked,landlocked:8,8
brands:01597,brands,Langs,langs,langs,langs:21,21
brands:01598,brands,Leatherback,leatherback,leatherback,leatherback:5,5
brands:01600,brands,Liv,liv,liv,liv:308,308
brands:01601,brands,Long Pond,long-pond,long-pond,long-pond:1,1
brands:01602,brands,Lost Years,lost-years,lost-years,lost-years:3,3
brands:01603,brands,Loveday,loveday,loveday,loveday:3,3
brands:01604,brands,Lucknow,lucknow,lucknow,lucknow:43,43
brands:01605,brands,Mad City,mad-city,mad-city,mad-city:5,5
brands:01606,brands,Mamita,mamita,mamita,mamita:3,3
brands:01608,brands,Market Row,market-row,market-row,market-row:1,1
brands:01616,brands,Montero,montero,montero,montero:307,307
brands:01628,brands,Panama,panama,panama,panama:218,218
brands:01629,brands,Panama Red,panama-red,panama-red,panama-red:1,1
brands:01634,brands,Plantation,plantation,plantation,plantation:93,93
brands:01637,brands,Portsmouth,portsmouth,portsmouth,portsmouth:215,215
brands:01638,brands,Providence,providence,providence,providence:225,225
brands:01641,brands,Quang Nam,quang-nam,quang-nam,quang-nam:2,2
brands:01643,brands,Rebellion,rebellion,rebellion,rebellion:76,76
brands:01647,brands,Remedy,remedy,remedy,remedy:58,58
brands:01648,brands,Renaissance,renaissance,renaissance,renaissance:209,209
brands:01649,brands,Renegade,renegade,renegade,renegade:118,118
brands:01656,brands,Rivers,rivers,rivers,rivers:217,217
brands:01661,brands,Ryoma,ryoma,ryoma,ryoma:6,6
brands:01662,brands,Sailor Jerry,sailor-jerry,sailor-jerry,sailor-jerry:2,2
brands:01664,brands,Sampan,sampan,sampan,sampan:1,1
brands:01665,brands,Sancti Spiritus,sancti-spiritus,sancti-spiritus,sancti-spiritus:3,3
brands:01667,brands,Santa Teresa,santa-teresa,santa-teresa,santa-teresa:21,21
brands:01670,brands,Sapio,sapio,sapio,sapio:2,2
brands:01671,brands,Scratch,scratch,scratch,scratch:197,197
brands:01672,brands,Siddiqui,siddiqui,siddiqui,siddiqui:18,18
brands:01674,brands,Skipper,skipper,skipper,skipper:69,69
brands:01675,brands,Skunk,skunk,skunk,skunk:21,21
brands:01676,brands,Sofa,sofa,sofa,sofa:580,580
brands:01678,brands,Sostenible,sostenible,sostenible,sostenible:50,50
brands:01679,brands,South Pacific,south-pacific,south-pacific,south-pacific:12,12
brands:01681,brands,Sport,sport,sport,sport:22306,22306
brands:01682,brands,St Lucia,st-lucia,st-lucia,st-lucia:13,13
brands:01683,brands,Stock,stock,stock,stock:3310,3310
brands:01684,brands,Stone Gaze,stone-gaze,stone-gaze,stone-gaze:1,1
brands:01685,brands,Sugar House,sugar-house,sugar-house,sugar-house:3,3
brands:01686,brands,SVM,svm,svm,svm:11,11
brands:01690,brands,The Lovers,the-lovers,the-lovers,the-lovers:12,12
brands:01691,brands,The Real McCoy,the-real-mccoy,the-real-mccoy,the-real-mccoy:1,1
brands:01692,brands,The Stellar,the-stellar,the-stellar,the-stellar:2,2
brands:01698,brands,Toti,toti,toti,toti:63,63
brands:01700,brands,Travellers,travellers,travellers,travellers:96,96
brands:01701,brands,Trinidad,trinidad,trinidad,trinidad:48,48
brands:01707,brands,Various,various,various,various:919,919
brands:01709,brands,Veritas,veritas,veritas,veritas:19,19
brands:01711,brands,Virgin Gorda,virgin-gorda,virgin-gorda,virgin-gorda:1,1
brands:01712,brands,West Indies,west-indies,west-indies,west-indies:18,18
brands:01714,brands,Wood's,woods,woods,woods:568,568
brands:01717,brands,Bakers,bakers,bakers,bakers:48,48
brands:01718,brands,Bobby’s,bobbys,bobbys,bobbys:3,3
brands:01720,brands,Ketel One (Jenever),ketel-one,ketel-one,ketel-one:1,1
brands:01726,brands,Ape,ape,ape,ape:91,91
brands:01730,brands,Austin's,austins,austins,austins:15,15
brands:01731,brands,Aviation,aviation,aviation,aviation:312,312
brands:01732,brands,Barrow's,barrows,barrows,barrows:7,7
brands:01733,brands,Baudino,baudino,baudino,baudino:3,3
brands:01735,brands,Big Ben,big-ben,big-ben,big-ben:7,7
brands:01737,brands,Black Cat,black-cat,black-cat,black-cat:39,39
brands:01738,brands,Bluecoat,bluecoat,bluecoat,bluecoat:2,2
brands:01739,brands,Boero,boero,boero,boero:1,1
brands:01740,brands,Bonomelli,bonomelli,bonomelli,bonomelli:4,4
brands:01742,brands,Booth's,booths,booths,booths:15,15
brands:01745,brands,Botanic,botanic,botanic,botanic:34,34
brands:01746,brands,Botanist,botanist,botanist,botanist:5,5
brands:01747,brands,Brecon,brecon,brecon,brecon:6,6
brands:01749,brands,Broker's,brokers,brokers,brokers:75,75
brands:01750,brands,Bude,bude,bude,bude:87,87
brands:01751,brands,Bulldog,bulldog,bulldog,bulldog:294,294
brands:01754,brands,Burton's,burtons,burtons,burtons:20,20
brands:01756,brands,Canaima,canaima,canaima,canaima:1,1
brands:01759,brands,Colombo,colombo,colombo,colombo:51,51
brands:01760,brands,Compton,compton,compton,compton:116,116
brands:01761,brands,Condesa,condesa,condesa,condesa:7,7
brands:01762,brands,Copperhead,copperhead,copperhead,copperhead:18,18
brands:01763,brands,Cora,cora,cora,cora:54,54
brands:01764,brands,Covent Garden,covent-garden,covent-garden,covent-garden:9,9
brands:01768,brands,Curtis,curtis,curtis,curtis:214,214
brands:01770,brands,Devil's,devils,devils,devils:251,251
brands:01771,brands,Drums,drums,drums,drums:55,55
brands:01773,brands,Earl Grey,earl-grey,earl-grey,earl-grey:18,18
brands:01775,brands,English Hill,english-hill,english-hill,english-hill:1,1
brands:01779,brands,Farmer's,farmers,farmers,farmers:336,336
brands:01783,brands,Fords,fords,fords,fords:36,36
brands:01784,brands,Forest,forest,forest,forest:1494,1494
brands:01785,brands,Four Pillars,four-pillars,four-pillars,four-pillars:11,11
brands:01786,brands,Freya,freya,freya,freya:39,39
brands:01787,brands,Geometric,geometric,geometric,geometric:56,56
brands:01788,brands,Gilson,gilson,gilson,gilson:8,8
brands:01792,brands,GMG,gmg,gmg,gmg:4,4
brands:01794,brands,Gosford,gosford,gosford,gosford:6,6
brands:01795,brands,Grant's,grants,grants,grants:490,490
brands:01797,brands,Green Room,green-room,green-room,green-room:5,5
brands:01798,brands,Gunpowder,gunpowder,gunpowder,gunpowder:14,14
brands:01800,brands,Hendricks,hendricks,hendricks,hendricks:57,57
brands:01801,brands,Hibernation,hibernation,hibernation,hibernation:19,19
brands:01802,brands,Hidden World,hidden-world,hidden-world,hidden-world:37,37
brands:01805,brands,Hyogo,hyogo,hyogo,hyogo:5,5
brands:01806,brands,Incognito,incognito,incognito,incognito:19,19
brands:01808,brands,Jaisalmer,jaisalmer,jaisalmer,jaisalmer:1,1
brands:01811,brands,Johnsen,johnsen,johnsen,johnsen:1,1
brands:01812,brands,Juniper,juniper,juniper,juniper:48,48
brands:01815,brands,Kyrö,kyro,kyro,kyro:2,2
brands:01820,brands,Lord,lord,lord,lord:1166,1166
brands:01821,brands,Lord's,lords,lords,lords:143,143
brands:01822,brands,Malfy,malfy,malfy,malfy:1,1
brands:01823,brands,Manchester,manchester,manchester,manchester:2436,2436
brands:01824,brands,Manly,manly,manly,manly:85,85
brands:01825,brands,Mare,mare,mare,mare:690,690
brands:01827,brands,Masons,masons,masons,masons:7,7
brands:01829,brands,Mirabeau,mirabeau,mirabeau,mirabeau:3,3
brands:01831,brands,Nelson's,nelsons,nelsons,nelsons:12,12
brands:01834,brands,Nicholson,nicholson,nicholson,nicholson:71,71
brands:01835,brands,No.3,no-3,no-3,no-3:42,42
brands:01839,brands,O'ndina,ondina,ondina,ondina:3,3
brands:01841,brands,Oxley,oxley,oxley,oxley:11,11
brands:01842,brands,Palmers,palmers,palmers,palmers:6,6
brands:01846,brands,Pollination,pollination,pollination,pollination:4,4
brands:01847,brands,Portofino,portofino,portofino,portofino:51,51
brands:01851,brands,Rathbone,rathbone,rathbone,rathbone:1,1
brands:01853,brands,Renegade (Doghouse),renegade,renegade,renegade:118,118
brands:01854,brands,Rivington,rivington,rivington,rivington:13,13
brands:01857,brands,Roku,roku,roku,roku:420,420
brands:01858,brands,Ross's,rosss,rosss,rosss:2,2
brands:01859,brands,Salcombe,salcombe,salcombe,salcombe:3,3
brands:01861,brands,Schenley,schenley,schenley,schenley:1,1
brands:01864,brands,Secret Garden,secret-garden,secret-garden,secret-garden:21,21
brands:01865,brands,Seven Hills,seven-hills,seven-hills,seven-hills:2,2
brands:01866,brands,Silent Pool,silent-pool,silent-pool,silent-pool:1,1
brands:01867,brands,Sincere,sincere,sincere,sincere:13,13
brands:01869,brands,Stone's,stones,stones,stones:386,386
brands:01870,brands,Strane,strane,strane,strane:183,183
brands:01871,brands,Stranger,stranger,stranger,stranger:640,640
brands:01873,brands,Sul,sul,sul,sul:2178,2178
brands:01874,brands,SW4,sw4,sw4,sw4:14,14
brands:01879,brands,Three Brothers,three-brothers,three-brothers,three-brothers:3,3
brands:01880,brands,Tobermory,tobermory,tobermory,tobermory:3,3
brands:01881,brands,Tork,tork,tork,tork:52,52
brands:01882,brands,Trenta,trenta,trenta,trenta:18,18
brands:01884,brands,Unit Six,unit-six,unit-six,unit-six:1,1
brands:01885,brands,Victory,victory,victory,victory:388,388
brands:01887,brands,Vitoria Regia,vitoria-regia,vitoria-regia,vitoria-regia:2,2
brands:01891,brands,Waiheke,waiheke,waiheke,waiheke:2,2
brands:01896,brands,Withers,withers,withers,withers:13,13
brands:01898,brands,Woodland,woodland,woodland,woodland:158,158
brands:01902,brands,Armagnac,armagnac,armagnac,armagnac:6,6
brands:01903,brands,Armin,armin,armin,armin:27,27
brands:01908,brands,Chateau De Gaube,chateau-de-gaube,chateau-de-gaube,chateau-de-gaube:1,1
brands:01912,brands,Darroze,darroze,darroze,darroze:33,33
brands:01914,brands,De Gaube,de-gaube,de-gaube,de-gaube:1,1
brands:01922,brands,Marcillac,marcillac,marcillac,marcillac:3,3
brands:01924,brands,Monluc,monluc,monluc,monluc:1,1
brands:01930,brands,Adet,adet,adet,adet:64,64
brands:01941,brands,Calvet,calvet,calvet,calvet:1,1
brands:01942,brands,Camus,camus,camus,camus:29,29
brands:01943,brands,Castillon,castillon,castillon,castillon:5,5
brands:01947,brands,Cockburn,cockburn,cockburn,cockburn:5,5
brands:01952,brands,Deau,deau,deau,deau:105,105
brands:01965,brands,Frapin,frapin,frapin,frapin:2,2
brands:01970,brands,Gautier,gautier,gautier,gautier:12,12
brands:01972,brands,Godet,godet,godet,godet:4,4
brands:01974,brands,Hardy,hardy,hardy,hardy:182,182
brands:01976,brands,Hennessy,hennessy,hennessy,hennessy:18,18
brands:01977,brands,Hermitage,hermitage,hermitage,hermitage:16,16
brands:01978,brands,Hine,hine,hine,hine:1,1
brands:01987,brands,Larsen,larsen,larsen,larsen:32,32
brands:01993,brands,Martell,martell,martell,martell:14,14
brands:02001,brands,Moyet,moyet,moyet,moyet:1,1
brands:02002,brands,Naud,naud,naud,naud:3,3
brands:02005,brands,Park,park,park,park:6864,6864
brands:02009,brands,Philbert,philbert,philbert,philbert:2,2
brands:02012,brands,Remy Martin,remy-martin,remy-martin,remy-martin:1,1
brands:02013,brands,Renault,renault,renault,renault:1040,1040
